currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Aug 24, 2021",$1.00,$1.00,$0.9999,$1.00,"$2,963,784,032","$26,986,738,089"
USD Coin,USDC,"Aug 23, 2021",$1.00,$1.00,$0.9994,$1.00,"$2,455,907,973","$26,951,786,182"
USD Coin,USDC,"Aug 22, 2021",$0.9999,$1.00,$0.9992,$1.00,"$2,003,215,527","$26,978,962,721"
USD Coin,USDC,"Aug 21, 2021",$1.00,$1.00,$0.9994,$0.9999,"$2,204,325,275","$26,984,409,308"
USD Coin,USDC,"Aug 20, 2021",$0.9996,$1.00,$0.9995,$1.00,"$2,726,460,511","$26,974,934,143"
USD Coin,USDC,"Aug 19, 2021",$1.00,$1.00,$0.9994,$0.9996,"$2,800,835,700","$27,312,503,777"
USD Coin,USDC,"Aug 18, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,083,898,715","$27,490,083,894"
USD Coin,USDC,"Aug 17, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,516,524,402","$27,457,299,189"
USD Coin,USDC,"Aug 16, 2021",$0.9999,$1.00,$0.9992,$1.00,"$2,817,667,036","$27,422,356,453"
USD Coin,USDC,"Aug 15, 2021",$0.9999,$1.00,$0.9994,$0.9998,"$2,487,714,412","$27,646,951,090"
USD Coin,USDC,"Aug 14, 2021",$0.9996,$1.00,$0.9994,$1,"$2,254,426,890","$27,708,639,297"
USD Coin,USDC,"Aug 13, 2021",$1.00,$1.00,$0.9995,$0.9995,"$2,628,902,158","$27,688,323,953"
USD Coin,USDC,"Aug 12, 2021",$1,$1.00,$0.9994,$1.00,"$2,994,704,874","$27,841,394,100"
USD Coin,USDC,"Aug 11, 2021",$1.00,$1.00,$0.9994,$0.9999,"$2,785,529,004","$27,978,307,289"
USD Coin,USDC,"Aug 10, 2021",$0.9998,$1.00,$0.9995,$0.9999,"$2,931,130,333","$27,995,949,124"
USD Coin,USDC,"Aug 09, 2021",$0.9997,$1.00,$0.9995,$0.9998,"$3,898,068,399","$27,899,912,657"
USD Coin,USDC,"Aug 08, 2021",$0.9998,$1,$0.9991,$0.9996,"$3,012,509,725","$27,689,009,820"
USD Coin,USDC,"Aug 07, 2021",$0.9999,$1.00,$0.9994,$0.9999,"$3,489,017,547","$27,599,195,419"
USD Coin,USDC,"Aug 06, 2021",$0.9996,$1.00,$0.9994,$0.9998,"$2,937,467,305","$27,543,087,107"
USD Coin,USDC,"Aug 05, 2021",$1.00,$1.00,$0.9994,$0.9996,"$3,178,159,135","$27,597,530,813"
USD Coin,USDC,"Aug 04, 2021",$1.00,$1.00,$0.9998,$1.00,"$2,835,178,251","$27,499,266,031"
USD Coin,USDC,"Aug 03, 2021",$1.00,$1.00,$1.00,$1.00,"$2,813,334,453","$27,469,376,801"
USD Coin,USDC,"Aug 02, 2021",$1.00,$1.00,$0.9998,$1.00,"$2,439,258,777","$27,412,686,038"
USD Coin,USDC,"Aug 01, 2021",$0.9997,$1.00,$0.9993,$1.00,"$2,486,455,912","$27,421,062,364"
USD Coin,USDC,"Jul 31, 2021",$0.9999,$1.00,$0.9996,$0.9998,"$2,089,374,194","$27,333,627,420"
USD Coin,USDC,"Jul 30, 2021",$1.00,$1.00,$0.9996,$0.9998,"$2,767,764,066","$27,287,652,618"
USD Coin,USDC,"Jul 29, 2021",$0.9999,$1.00,$0.9997,$1.00,"$2,436,098,922","$27,215,938,747"
USD Coin,USDC,"Jul 28, 2021",$1.00,$1.00,$0.9997,$0.9998,"$3,167,300,230","$27,304,058,306"
USD Coin,USDC,"Jul 27, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,322,377,092","$27,204,659,953"
USD Coin,USDC,"Jul 26, 2021",$0.9996,$1.00,$0.9995,$1.00,"$4,345,976,082","$27,131,284,208"
USD Coin,USDC,"Jul 25, 2021",$1.00,$1.00,$0.9989,$0.9996,"$1,597,724,492","$27,044,509,770"
USD Coin,USDC,"Jul 24, 2021",$1.00,$1.00,$0.9998,$1.00,"$1,879,930,934","$26,999,412,512"
USD Coin,USDC,"Jul 23, 2021",$1.00,$1.00,$0.9996,$1.00,"$1,843,554,513","$26,967,762,374"
USD Coin,USDC,"Jul 22, 2021",$1.00,$1.00,$0.9997,$1.00,"$1,951,581,122","$26,949,041,232"
